"group_date_id","Event_date","Event_group","involvement","IsProtest","preannounced","public_invitation","disruption","violence","symbolic","arrests","location_target","Event_name","headcount","action_freetext","location_freetext","date_preannounced","n_tweets_about_event_day","n_tweets_about_event_day_weighted","n_articles","n_articles_bm","n_articles_after","n_articles_bm_after","source_ind","source_express","source_guardian","source_dstar","source_mirror","source_sun","source_dm","source_metro","source_telegraph","source_times","source_ft","source_itv","source_four","source_bbc","bm_source_ind","bm_source_express","bm_source_guardian","bm_source_dstar","bm_source_mirror","bm_source_sun","bm_source_dm","bm_source_metro","bm_source_telegraph","bm_source_times","bm_source_ft","bm_source_itv","bm_source_four","bm_source_bbc","issue"
"pplsassembly/2014-02-11","2014-02-11","pplsassembly","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Hands Off Our Unions Rally","","rally","London","2014-01-17",6,3.31954093290143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest, NHSour, unitetheunion/2014-02-19","2014-02-19","Dis_PPL_Protest, NHSour, unitetheunion","Organised, Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Company site","oppose ATOS","","demonstration","outside Atos assessment centres","2014-01-07",18,11.0416078644473,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"pov"
"Ukuncut/2014-02-25","2014-02-25","Ukuncut","Organised","Protest","On day, before event","No","No","No","No","No","Political site","","","action","Powys council","2014-02-25",3,1.33601865946426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"HousingActionSL, radicalhousing/2014-03-06","2014-03-06","HousingActionSL, radicalhousing","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Political site","oppose gentrification, speculation and housing crisis","","protest","City Hall","2014-02-26",15,6.84148901673662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2014-03-07","2014-03-07","unitetheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","YAS patient safety dispute","","strike","","2014-02-28",4,1.75825840979815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"EquityUK/2014-03-08","2014-03-08","EquityUK","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Better Way","","demonstration","York","2014-02-27",9,2.34243936454505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2014-03-09","2014-03-09","pplsassembly","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","oppose fracking","","demonstration","","2014-03-08",3,2.45796901005762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2014-03-10","2014-03-10","unitetheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","YAS patient safely dispute","","strike","","2014-03-04",6,3.20109459761923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic/2014-03-10","2014-03-10","keepnhspublic","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose hospital closure law","","protest","outside Parliament","2014-03-06",2,1.78610926866531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic, unitetheunion/2014-03-11","2014-03-11","keepnhspublic, unitetheunion","Organised, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Stop Cameron wrecking our NHS","","protest","outside Parliament","2014-03-06",15,4.10407435335219,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"pov"
"unitetheunion/2014-03-15","2014-03-15","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Defend Public Services","","march","Liverpool","2014-03-12",6,5.18413954981635,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2014-03-15","2014-03-15","pplsassembly","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","anti-austerity","","demonstration, rally","Liverpool","2014-02-18",11,4.12022647228291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"pov"
"FrackOffLondon/2014-03-19","2014-03-19","FrackOffLondon","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","Oppose fracking, fracked future carnival","","carnival","Knightsbridge","2014-02-21",11,1.06489685700308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"pplsassembly, TheStudentAssem, unitetheunion/2014-03-19","2014-03-19","pplsassembly, TheStudentAssem, unitetheunion","Organised, Organised, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Fair pay for NGS workers, stop student debt sell off, budget day protest","","demonstration","outside Parliament","2014-02-25",57,30.356457553555,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"pov"
"bectu, EquityUK, OccupyLondon, unitetheunion/2014-03-22","2014-03-22","bectu, EquityUK, OccupyLondon, unitetheunion","Participated, Participated, Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Anti racism day","","march, rally","London","2014-02-18",36,26.847676094851,4,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest/2014-03-25","2014-03-25","Dis_PPL_Protest","Organised","Protest","After event","No","Yes","No","No","No","Company site","Oppose privatised provision of disability services","","interrupt meeting, protest","Disability confident conference","2014-03-25",8,1.98839694261551,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2014-03-26","2014-03-26","pcs_union","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Stand up for education","","rally","Westminster","2014-03-25",2,1.7499902844429,3,7,3,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,"pov"
"Dis_PPL_Protest/2014-03-29","2014-03-29","Dis_PPL_Protest","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Stop Workfare In Its Tracks","","demonstration, march","nationwide","2014-03-04",18,10.6599653512239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FrackOffLondon/2014-03-30","2014-03-30","FrackOffLondon","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Mothers against fracking rally","","rally","Westminster","2014-03-25",4,2.10081401467323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"HousingActionSL/2014-03-31","2014-03-31","HousingActionSL","Organised","Protest","Before event day","Yes","No","No","No","No","Political site","oppose eviction","","protest","outside the Metropollitan Housing Association office, Brixton, Clapham","2014-03-29",5,2.92318738990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2014-04-01","2014-04-01","pcs_union","Organised","Protest","After event","No","No","No","No","No","Company site","Britain needs a pay rise","","protest","across the country, workplaces","2014-04-01",2,1.64630222320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TridentPlough/2014-04-05","2014-04-05","TridentPlough","Participated","Protest","On day, before event","Yes","No","No","No","No","Public space","Oppose nuclear","","rally","George Square","2014-04-05",1,0.846950948238373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2014-04-05","2014-04-05","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose bedroom tax","","demonstration, rally","Cardiff, Leeds & London ","2014-04-01",9,7.02689751910724,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"pov"
"HousingActionSL/2014-04-10","2014-04-10","HousingActionSL","Participated","Protest","After event","No","Yes","No","No","No","Political site","oppose evictions and tenant insecurity","","occupation, eviction resistance","DCLG","2014-04-10",5,1.71283691373062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"bectu/2014-04-11","2014-04-11","bectu","Organised","Strike","Before event day","No","No","No","No","No","Other","Ritzy strike","","strike","","2014-03-24",12,5.16325344097266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2014-04-14","2014-04-14","CNDuk","Participated","Protest","Before event day","Yes","No","No","No","No","Unknown","Global Day of Action Against Military Spending","","action, protest","London","2014-04-01",8,2.2488885731548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"reclaimthepower/2014-04-15","2014-04-15","reclaimthepower","Organised","Protest","After event","No","Yes","No","No","No","Company site","Oppose fracking","","occupation","Daneshill fracking site","2014-04-15",2,0.857194912028015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2014-04-16","2014-04-16","unitetheunion","Organised","Protest","On day, before event","Yes","No","No","No","No","Public space","End Hunger Fast","","demonstration","Westminster","2014-04-16",6,3.52610632777214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"bectu/2014-04-19","2014-04-19","bectu","Organised","Strike","After event","No","No","No","No","No","Other","Ritzy strike","","strike","","2014-04-19",3,1.58493988215923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2014-05-01","2014-05-01","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","No","No","Company site","No Arctic oil","80","activists intercept oil tanker","Rotterdam port","2014-05-01",5,3.11657999455929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"bectu/2014-05-01","2014-05-01","bectu","Participated","Strike","Before event day","No","No","No","No","No","Other","Ritzy strike","","","","2014-03-28",7,3.34126918291571,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"pov"
"HousingActionSL/2014-05-08","2014-05-08","HousingActionSL","Organised","Protest","Before event day","Yes","Yes","No","No","No","Public space","oppose bedroom tax","","occupation","Lambeth town hall","2014-05-06",8,7.0928281545126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"We_OwnIt/2014-05-08","2014-05-08","We_OwnIt","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","oppose privatisation and outsourcing","","","outside Serco AGM","2014-04-15",12,3.92533737322504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"PositiveActionH/2014-05-09","2014-05-09","PositiveActionH","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Stand together against racism","","demonstration","Edinburgh","2014-05-05",4,3.28938013276492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest/2014-05-12","2014-05-12","Dis_PPL_Protest","Organised","Protest","Before event day","Yes","No","No","No","No","Political site","Save independent living fund","","protest","DWP","2014-04-02",19,9.54109595722167,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2014-05-14","2014-05-14","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","oppose privatisation of land registry","","strike","","2014-05-01",11,7.29020059070532,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unisontheunion/2014-05-14","2014-05-14","unisontheunion","Organised","Strike","After event","No","No","No","No","No","Other","Grwp Gwalia care workers strike","","strike","","2014-05-14",2,1.37812775373459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FrackOffLondon/2014-05-21","2014-05-21","FrackOffLondon","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose underground coal gasification (UCG)","","demonstration","London","2014-05-19",3,1.11202386766672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unisontheunion/2014-05-21","2014-05-21","unisontheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Council and school workers pay ballot","","protest","","2014-05-19",7,4.0277200493656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"bectu/2014-05-21","2014-05-21","bectu","Organised","Strike","On day, before event","No","No","No","No","No","Other","Ritzy living wage strike","","strike","","2014-05-21",3,1.57405257225037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2014-05-27","2014-05-27","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","No","No","Company site","Occupy Arctic oil","15","occupation","Statoil rig, Arctic","2014-05-27",4,1.03038009930478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2014-05-27","2014-05-27","unitetheunion","Organised","Strike","After event","No","No","No","No","No","Other","strike by workers at bus maker Optare","","strike","","2014-05-27",3,1.43420472013086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2014-05-28","2014-05-28","pplsassembly","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Demand an alternative to austerity","","street protest","Manchester","2014-05-16",17,7.52014433592789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"HousingActionSL/2014-05-29","2014-05-29","HousingActionSL","Organised","Protest","On day, before event","Yes","No","No","No","No","Public space","Anti-gentrification","","protest","Strata Tower, Southwark","2014-05-29",6,3.35629079423984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2014-06-03","2014-06-03","pplsassembly","Organised","Protest","On day, before event","Yes","No","No","No","No","Public space","oppose austerity","","rally","Sheffield","2014-06-03",4,1.85056735584023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2014-06-04","2014-06-04","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Political site","Oppose fracking","","setup fake fracking rig outside politician's home","Politician's home (David Cameron)","2014-06-04",9,1.6889524567745,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"env"
"MidwivesRCM, TheBMA, theRCN, unisontheunion, unitetheunion/2014-06-05","2014-06-05","MidwivesRCM, TheBMA, theRCN, unisontheunion, unitetheunion","Organised, Participated, Participated, Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Fair pay in NHS","","protest","workplaces","2014-05-14",47,32.2309640173849,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest/2014-06-06","2014-06-06","Dis_PPL_Protest","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","defend disabled student allowance and independent living fund","","day of action","","2014-05-25",10,6.99467951059341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"bectu/2014-06-07","2014-06-07","bectu","Organised","Both","On day, before event","No","No","No","No","No","Public space","Ritzy living wage","","protest, strike","Hackney","2014-06-07",3,1.48002851568162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"fbunational/2014-06-12","2014-06-12","fbunational","Organised","Both","Before event day","Yes","No","No","No","No","Public space","FBU strike rally","","strike, rally, industrial action","Piccadilly gardens","2014-06-11",10,6.10897159543173,7,7,4,4,0,1,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,1,"pov"
"pcs_union/2014-06-12","2014-06-12","pcs_union","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","pay rise protest","","protest","workplaces","2014-06-10",5,2.01623591035604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Ukuncut/2014-06-14","2014-06-14","Ukuncut","Organised","Protest","Before event day","Yes","Yes","No","Yes","No","Company site","vodaHome action","300","convert vodafone store into home, blockade","Vodafone","2014-05-19",159,101.152989444285,3,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"pov"
"CNDuk/2014-06-21","2014-06-21","CNDuk","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","No more austerity, oppose nuclear","","demonstration","Portland place, London","2014-06-18",2,1.52207714319229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"fbunational, OccupyLondon, pcs_union, pplsassembly, TheStudentAssem, Ukuncut, unitetheunion/2014-06-21","2014-06-21","fbunational, OccupyLondon, pcs_union, pplsassembly, TheStudentAssem, Ukuncut, unitetheunion","Participated, Participated, Participated, Organised, Participated, Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","No more austerity","50000","demonstration, march","London","2014-04-10",193,150.674920976097,11,4,6,4,1,1,4,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"pov"
"pcs_union/2014-06-23","2014-06-23","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","HMRC strike","","strike","","2014-06-13",6,3.95364537818275,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TridentPlough, waweapons/2014-06-28","2014-06-28","TridentPlough, waweapons","Participated, Participated","Protest","Before event day","No","No","No","No","No","Public space","No More Wars demo","","march, demonstration","London, Edinburgh","2014-06-23",5,1.8610349392998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"Dis_PPL_Protest, OccupyLondon, Ukuncut/2014-06-28","2014-06-28","Dis_PPL_Protest, OccupyLondon, Ukuncut","Organised, Organised, Organised","Protest","Before event day","Yes","Yes","No","No","Yes","Public space","Boot out boots, oppose tax dodging","","battle, occupation, action","Westminster, Boots stores, London, Manchester, Northampton","2014-06-21",33,19.1571381322315,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pov"
"EquityUK, unisontheunion/2014-06-28","2014-06-28","EquityUK, unisontheunion","Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Pride","","march","London","2014-05-21",7,4.16504658731155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2014-06-30","2014-06-30","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","MoJ strike","","strike","","2014-06-11",6,2.3837698251009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2014-07-01","2014-07-01","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Entertainment/cultural","oppose Shell logos on lego","","protest, lego pieces setup around site","Legoland","2014-07-01",6,4.1957949846983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"HousingActionSL/2014-07-04","2014-07-04","HousingActionSL","Organised","Protest","Before event day","Yes","No","No","No","No","Other","demanding local, social housing","","protest","Guinness Trust estate, Loughborough Park","2014-06-26",12,8.17939255390109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2014-07-04","2014-07-04","unitetheunion","Organised","Protest","Before event day","No","No","No","No","No","Other","Argos strike, work life balance","1000","","","2014-06-24",7,2.13620573663251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2014-07-05","2014-07-05","CNDuk","Organised","Protest","Before event day","Yes","No","No","No","No","Embassy","End Israel's war against Palestinians","","demonstration, protest","Israeli embassy","2014-07-04",2,1.47951114177704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"FocusE15, HousingActionSL/2014-07-05","2014-07-05","FocusE15, HousingActionSL","Organised, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","No social cleansing, Decent housing for all","","march","East Ham Central Park","2014-07-03",9,6.78410358786829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unisontheunion/2014-07-10","2014-07-10","unisontheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","council and school worker strike","1000s","strike","","2014-06-23",48,28.197217295625,81,61,41,30,9,3,6,2,8,6,7,0,8,2,4,1,2,23,6,3,5,1,7,4,6,0,8,1,1,1,1,17,"pov"
"fbunational, pcs_union, Ukuncut, unitetheunion/2014-07-10","2014-07-10","fbunational, pcs_union, Ukuncut, unitetheunion","Participated, Organised, Participated, Organised","Both","Before event day","Yes","No","No","Yes","No","Public space","oppose public sector pay freeze, oppose Gove education reforms","","strike, march, rally, picket, dress as Zombies","Cavendish Square, Newcastle","2014-06-11",67,36.4794201425824,89,51,44,27,8,3,12,2,5,11,10,0,7,4,3,3,1,20,5,0,8,1,2,8,5,0,1,4,3,2,1,11,"pov"
